text,label_text,label,clean_text
يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ شَهَٰدَةُ بَيْنِكُمْ إِذَا حَضَرَ أَحَدَكُمُ ٱلْمَوْتُ حِينَ ٱلْوَصِيَّةِ ٱثْنَانِ ذَوَا عَدْلٍ مِّنكُمْ أَوْ ءَاخَرَانِ مِنْ غَيْرِكُمْ إِنْ أَنتُمْ ضَرَبْتُمْ فِى ٱلْأَرْضِ فَأَصَٰبَتْكُم مُّصِيبَةُ ٱلْمَوْتِ [SEP] إِنْ أَنتُمْ ضَرَبْتُمْ فِى ٱلْأَرْضِ فَأَصَٰبَتْكُم مُّصِيبَةُ ٱلْمَوْتِ,Medium,1,يآايها الذين ءامنوا۟ شهادة بينكم اذا حضر احدكم الموت حين الوصية اثنان ذوا عدل منكم او ءاخران من غيركم ان انتم ضربتم فا الارض فاصابتكم مصيبة الموت [SEP] ان انتم ضربتم فا الارض فاصابتكم مصيبة الموت
أَمْ حَسِبَ ٱلَّذِينَ ٱجْتَرَحُوا۟ ٱلسَّيِّـَٔاتِ أَن نَّجْعَلَهُمْ كَٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ سَوَآءً مَّحْيَاهُمْ وَمَمَاتُهُمْ ۚ سَآءَ مَا يَحْكُمُونَ [SEP] أَمْ حَسِبَ ٱلَّذِينَ ٱجْتَرَحُوا۟ ٱلسَّيِّـَٔاتِ,Medium,1,ام حسب الذين اجترحوا۟ السيـٔات ان نجعلهم كالذين ءامنوا۟ وعملوا۟ الصالحات سوآء محياهم ومماتهم ۚ سآء ما يحكمون [SEP] ام حسب الذين اجترحوا۟ السيـٔات
فَأَذَاقَهُمُ ٱللَّهُ ٱلۡخِزۡيَ فِي ٱلۡحَيَوٰةِ ٱلدُّنۡيَاۖ وَلَعَذَابُ ٱلۡأٓخِرَةِ أَكۡبَرُۚ لَوۡ كَانُواْ يَعۡلَمُونَ [SEP] فَأَذَاقَهُمُ اللَّهُ الْخِزْيَ,Medium,1,فاذاقهم الله الۡخزۡي في الۡحيواة الدنۡياۖ ولعذاب الۡآخرة اكۡبرۚ لوۡ كانوا يعۡلمون [SEP] فاذاقهم الله الخزي
وَرَفَعْنَا لَكَ ذِكْرَكَ [SEP] وَرَفَعْنَا لَكَ ذِكْرَكَ,Medium,1,ورفعنا لك ذكرك [SEP] ورفعنا لك ذكرك
ٱلَّذِينَ تَتَوَفَّىٰهُمُ ٱلْمَلَٰٓئِكَةُ ظَالِمِىٓ أَنفُسِهِمْ ۖ فَأَلْقَوُا۟ ٱلسَّلَمَ مَا كُنَّا نَعْمَلُ مِن سُوٓءٍ ۚ بَلَىٰٓ إِنَّ ٱللَّهَ عَلِيمٌۢ بِمَا كُنتُمْ تَعْمَلُونَ [SEP] فَأَلْقَوُا۟ ٱلسَّلَمَ,Medium,1,الذين تتوفاهم الملآئكة ظالمآ انفسهم ۖ فالقوا۟ السلم ما كنا نعمل من سوٓء ۚ بلآ ان الله عليمۢ بما كنتم تعملون [SEP] فالقوا۟ السلم
فَحَاقَ بِٱلَّذِينَ سَخِرُوا۟ مِنْهُم مَّا كَانُوا۟ بِهِۦ يَسْتَهْزِءُونَ [SEP] فَحَاقَ بِٱلَّذِينَ سَخِرُوا۟ مِنْهُم مَّا كَانُوا۟ بِهِۦ يَسْتَهْزِءُونَ,Medium,1,فحاق بالذين سخروا۟ منهم ما كانوا۟ بهۦ يستهزءون [SEP] فحاق بالذين سخروا۟ منهم ما كانوا۟ بهۦ يستهزءون
إِذَا ٱلسَّمَآءُ ٱنفَطَرَتۡ [SEP] إِذَا السَّمَاءُ انفَطَرَتْ,Medium,1,اذا السمآء انفطرتۡ [SEP] اذا السماء انفطرت
قَالُوا۟ يَٰشُعَيْبُ أَصَلَوٰتُكَ تَأْمُرُكَ أَن نَّتْرُكَ مَا يَعْبُدُ ءَابَآؤُنَآ أَوْ أَن نَّفْعَلَ فِىٓ أَمْوَٰلِنَا مَا نَشَٰٓؤُا۟ ۖ إِنَّكَ لَأَنتَ ٱلْحَلِيمُ ٱلرَّشِيدُ [SEP] أَصَلَوٰتُكَ تَأْمُرُكَ,Medium,1,قالوا۟ ياشعيب اصلواتك تامرك ان نترك ما يعبد ءابآؤنآ او ان نفعل فآ اموالنا ما نشآؤا۟ ۖ انك لانت الحليم الرشيد [SEP] اصلواتك تامرك
سَيَقُولُ الَّذِينَ أَشْرَكُوا لَوْ شَاءَ اللَّهُ مَا أَشْرَكْنَا وَلَا آبَاؤُنَا وَلَا حَرَّمْنَا مِن شَيْءٍ ۚ كَذَٰلِكَ كَذَّبَ الَّذِينَ مِن قَبْلِهِمْ حَتَّىٰ ذَاقُوا بَأْسَنَا ۗ قُلْ هَلْ عِندَكُم مِّنْ عِلْمٍ فَتُخْرِجُوهُ لَنَا ۖ إِن تَتَّبِعُونَ إِلَّا الظَّنَّ وَإِنْ أَنتُمْ إِلَّا تَخْرُصُونَ [SEP] حَتَّىٰ ذَاقُوا بَأْسَنَا,Medium,1,سيقول الذين اشركوا لو شاء الله ما اشركنا ولا اباؤنا ولا حرمنا من شيء ۚ كذالك كذب الذين من قبلهم حتا ذاقوا باسنا ۗ قل هل عندكم من علم فتخرجوه لنا ۖ ان تتبعون الا الظن وان انتم الا تخرصون [SEP] حتا ذاقوا باسنا
وَيَجْعَلُونَ لِلَّهِ مَا يَكْرَهُونَ وَتَصِفُ أَلْسِنَتُهُمُ الْكَذِبَ أَنَّ لَهُمُ الْحُسْنَىٰ ۖ لَا جَرَمَ أَنَّ لَهُمُ النَّارَ وَأَنَّهُم مُّفْرَطُونَ [SEP] وَتَصِفُ أَلْسِنَتُهُمُ ٱلْكَذِبَ,Medium,1,ويجعلون لله ما يكرهون وتصف السنتهم الكذب ان لهم الحسنا ۖ لا جرم ان لهم النار وانهم مفرطون [SEP] وتصف السنتهم الكذب
يَسْـَٔلُونَكَ عَنِ ٱلسَّاعَةِ أَيَّانَ مُرْسَىٰهَا ۖ قُلْ إِنَّمَا عِلْمُهَا عِندَ رَبِّى ۖ لَا يُجَلِّيهَا لِوَقْتِهَآ إِلَّا هُوَ ۚ ثَقُلَتْ فِى ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ ۚ لَا تَأْتِيكُمْ إِلَّا بَغْتَةً ۗ يَسْـَٔلُونَكَ كَأَنَّكَ حَفِىٌّ عَنْهَا ۖ قُلْ إِنَّمَا عِلْمُهَا عِندَ ٱللَّهِ وَلَٰكِنَّ أَكْثَرَ ٱلنَّاسِ لَا يَعْلَمُونَ [SEP] أَيَّانَ مُرْسَىٰهَا,Medium,1,يسـٔلونك عن الساعة ايان مرساها ۖ قل انما علمها عند ربا ۖ لا يجليها لوقتهآ الا هو ۚ ثقلت فا السماوات والارض ۚ لا تاتيكم الا بغتة ۗ يسـٔلونك كانك حفا عنها ۖ قل انما علمها عند الله ولاكن اكثر الناس لا يعلمون [SEP] ايان مرساها
فَلَنُذِيقَنَّ ٱلَّذِينَ كَفَرُوا۟ عَذَابًۭا شَدِيدًۭا وَلَنَجْزِيَنَّهُمْ أَسْوَأَ ٱلَّذِى كَانُوا۟ يَعْمَلُونَ [SEP] فَلَنُذِيقَنَّ الَّذِينَ كَفَرُوا عَذَابًا شَدِيدًا,Medium,1,فلنذيقن الذين كفروا۟ عذابۭا شديدۭا ولنجزينهم اسوا الذا كانوا۟ يعملون [SEP] فلنذيقن الذين كفروا عذابا شديدا
فَقُطِعَ دَابِرُ ٱلْقَوْمِ ٱلَّذِينَ ظَلَمُوا۟ ۚ وَٱلْحَمْدُ لِلَّهِ رَبِّ ٱلْعَٰلَمِينَ [SEP] فَقُطِعَ دَابِرُ ٱلْقَوْمِ,Low,0,فقطع دابر القوم الذين ظلموا۟ ۚ والحمد لله رب العالمين [SEP] فقطع دابر القوم
يَٰبَنِىٓ ءَادَمَ قَدْ أَنزَلْنَا عَلَيْكُمْ لِبَاسًا يُوَٰرِى سَوْءَٰتِكُمْ وَرِيشًا ۖ وَلِبَاسُ ٱلتَّقْوَىٰ ذَٰلِكَ خَيْرٌ ۚ ذَٰلِكَ مِنْ ءَايَٰتِ ٱللَّهِ لَعَلَّهُمْ يَذَّكَّرُونَ [SEP] وَلِبَاسُ ٱلتَّقْوَىٰ,Medium,1,يابنآ ءادم قد انزلنا عليكم لباسا يوارا سوءاتكم وريشا ۖ ولباس التقوا ذالك خير ۚ ذالك من ءايات الله لعلهم يذكرون [SEP] ولباس التقوا
يَٰبَنِىٓ ءَادَمَ لَا يَفْتِنَنَّكُمُ ٱلشَّيْطَٰنُ كَمَآ أَخْرَجَ أَبَوَيْكُم مِّنَ ٱلْجَنَّةِ يَنزِعُ عَنْهُمَا لِبَاسَهُمَا لِيُرِيَهُمَا سَوْءَٰتِهِمَآ ۗ إِنَّهُۥ يَرَىٰكُمْ هُوَ وَقَبِيلُهُۥ مِنْ حَيْثُ لَا تَرَوْنَهُمْ ۗ إِنَّا جَعَلْنَا ٱلشَّيَٰطِينَ أَوْلِيَآءَ لِلَّذِينَ لَا يُؤْمِنُونَ [SEP] يَنزِعُ عَنْهُمَا لِبَاسَهُمَا,Medium,1,يابنآ ءادم لا يفتننكم الشيطان كمآ اخرج ابويكم من الجنة ينزع عنهما لباسهما ليريهما سوءاتهمآ ۗ انهۥ يراكم هو وقبيلهۥ من حيث لا ترونهم ۗ انا جعلنا الشياطين اوليآء للذين لا يؤمنون [SEP] ينزع عنهما لباسهما
وَلَمَّا سُقِطَ فِىٓ أَيْدِيهِمْ وَرَأَوْا۟ أَنَّهُمْ قَدْ ضَلُّوا۟ قَالُوا۟ لَئِن لَّمْ يَرْحَمْنَا رَبُّنَا وَيَغْفِرْ لَنَا لَنَكُونَنَّ مِنَ ٱلْخَٰسِرِينَ [SEP] وَلَمَّا سُقِطَ فِىٓ أَيْدِيهِمْ,High,2,ولما سقط فآ ايديهم وراوا۟ انهم قد ضلوا۟ قالوا۟ لئن لم يرحمنا ربنا ويغفر لنا لنكونن من الخاسرين [SEP] ولما سقط فآ ايديهم
مَن كَفَرَ فَعَلَيْهِ كُفْرُهُ ۖ وَمَنْ عَمِلَ صَالِحًا فَلِأَنفُسِهِمْ يَمْهَدُونَ [SEP] يَمْهَدُونَ,Medium,1,من كفر فعليه كفره ۖ ومن عمل صالحا فلانفسهم يمهدون [SEP] يمهدون
فَمَن يُرِدِ ٱللَّهُ أَن يَهْدِيَهُۥ يَشْرَحْ صَدْرَهُۥ لِلْإِسْلَٰمِ ۖ وَمَن يُرِدْ أَن يُضِلَّهُۥ يَجْعَلْ صَدْرَهُۥ ضَيِّقًا حَرَجًا كَأَنَّمَا يَصَّعَّدُ فِى ٱلسَّمَآءِ ۚ كَذَٰلِكَ يَجْعَلُ ٱللَّهُ ٱلرِّجْسَ عَلَى ٱلَّذِينَ لَا يُؤْمِنُونَ [SEP] يَشْرَحْ صَدْرَهُۥ لِلْإِسْلَٰمِ,Medium,1,فمن يرد الله ان يهديهۥ يشرح صدرهۥ للاسلام ۖ ومن يرد ان يضلهۥ يجعل صدرهۥ ضيقا حرجا كانما يصعد فا السمآء ۚ كذالك يجعل الله الرجس علا الذين لا يؤمنون [SEP] يشرح صدرهۥ للاسلام
وَإِن كَادُوا لَيَسْتَفِزُّونَكَ مِنَ الْأَرْضِ لِيُخْرِجُوكَ مِنْهَا ۖ وَإِذًا لَّا يَلْبَثُونَ خَلْفَكَ إِلَّا قَلِيلًا [SEP] لَيَسْتَفِزُّونَكَ,Medium,1,وان كادوا ليستفزونك من الارض ليخرجوك منها ۖ واذا لا يلبثون خلفك الا قليلا [SEP] ليستفزونك
وَيَوْمَ يَعَضُّ الظَّالِمُ عَلَىٰ يَدَيْهِ يَقُولُ يَا لَيْتَنِي اتَّخَذْتُ مَعَ الرَّسُولِ سَبِيلًا [SEP] يَعَضُّ الظَّالِمُ عَلَىٰ يَدَيْهِ,High,2,ويوم يعض الظالم علا يديه يقول يا ليتني اتخذت مع الرسول سبيلا [SEP] يعض الظالم علا يديه
وَهُوَ ٱلَّذِى يُرْسِلُ ٱلرِّيَٰحَ بُشْرًۢا بَيْنَ يَدَىْ رَحْمَتِهِۦ ۖ حَتَّىٰٓ إِذَآ أَقَلَّتْ سَحَابًا ثِقَالًا سُقْنَٰهُ لِبَلَدٍ مَّيِّتٍ فَأَنزَلْنَا بِهِ ٱلْمَآءَ فَأَخْرَجْنَا بِهِۦ مِن كُلِّ ٱلثَّمَرَٰتِ ۚ كَذَٰلِكَ نُخْرِجُ ٱلْمَوْتَىٰ لَعَلَّكُمْ تَذَكَّرُونَ [SEP] يُرْسِلُ ٱلرِّيَٰحَ بُشْرًۢا بَيْنَ يَدَىْ رَحْمَتِهِۦ,High,2,وهو الذا يرسل الرياح بشرۢا بين يدا رحمتهۦ ۖ حتآ اذآ اقلت سحابا ثقالا سقناه لبلد ميت فانزلنا به المآء فاخرجنا بهۦ من كل الثمرات ۚ كذالك نخرج الموتا لعلكم تذكرون [SEP] يرسل الرياح بشرۢا بين يدا رحمتهۦ
وَيَبْغُونَهَا عِوَجًا [SEP] وَيَبْغُونَهَا عِوَجًا,Medium,1,ويبغونها عوجا [SEP] ويبغونها عوجا
مَنْ أَعْرَضَ عَنْهُ فَإِنَّهُ يَحْمِلُ يَوْمَ الْقِيَامَةِ وِزْرًا [SEP] فَإِنَّهُ يَحْمِلُ يَوْمَ الْقِيَامَةِ وِزْرًا,Medium,1,من اعرض عنه فانه يحمل يوم القيامة وزرا [SEP] فانه يحمل يوم القيامة وزرا
إِن تُقْرِضُوا اللَّهَ قَرْضًا حَسَنًا يُضَاعِفْهُ لَكُمْ وَيَغْفِرْ لَكُمْ ۚ وَاللَّهُ شَكُورٌ حَلِيمٌ [SEP] {إِن تُقْرِضُوا اللَّهَ قَرْضًا حَسَنًا},High,2,ان تقرضوا الله قرضا حسنا يضاعفه لكم ويغفر لكم ۚ والله شكور حليم [SEP] {ان تقرضوا الله قرضا حسنا}
وَإِذَا قِيلَ لَهُ ٱتَّقِ ٱللَّهَ أَخَذَتْهُ ٱلْعِزَّةُ بِٱلْإِثْمِ ۚ فَحَسْبُهُۥ جَهَنَّمُ ۚ وَلَبِئْسَ ٱلْمِهَادُ [SEP] أَخَذَتْهُ ٱلْعِزَّةُ بِٱلْإِثْمِ,Medium,1,واذا قيل له اتق الله اخذته العزة بالاثم ۚ فحسبهۥ جهنم ۚ ولبئس المهاد [SEP] اخذته العزة بالاثم
يُخْرِجُ الْحَيَّ مِنَ الْمَيِّتِ وَيُخْرِجُ الْمَيِّتَ مِنَ الْحَيِّ وَيُحْيِي الْأَرْضَ بَعْدَ مَوْتِهَا ۚ وَكَذَٰلِكَ تُخْرَجُونَ [SEP] وَيُحْيِي الْأَرْضَ بَعْدَ مَوْتِهَا,Medium,1,يخرج الحي من الميت ويخرج الميت من الحي ويحيي الارض بعد موتها ۚ وكذالك تخرجون [SEP] ويحيي الارض بعد موتها
وَلَا تَنفَعُ الشَّفَاعَةُ عِندَهُ إِلَّا لِمَنْ أَذِنَ لَهُ ۚ حَتَّىٰ إِذَا فُزِّعَ عَن قُلُوبِهِمْ قَالُوا مَاذَا قَالَ رَبُّكُمْ ۖ قَالُوا الْحَقَّ ۖ وَهُوَ الْعَلِيُّ الْكَبِيرُ [SEP] حَتَّىٰ إِذَا فُزِّعَ عَن قُلُوبِهِمْ,Medium,1,ولا تنفع الشفاعة عنده الا لمن اذن له ۚ حتا اذا فزع عن قلوبهم قالوا ماذا قال ربكم ۖ قالوا الحق ۖ وهو العلي الكبير [SEP] حتا اذا فزع عن قلوبهم
قُلْ أَرَءَيْتُمْ إِنْ أَصْبَحَ مَآؤُكُمْ غَوْرًا فَمَن يَأْتِيكُم بِمَآءٍ مَّعِينٍۭ [SEP] أَصْبَحَ مَآؤُكُمْ غَوْرًا,Medium,1,قل ارءيتم ان اصبح مآؤكم غورا فمن ياتيكم بمآء معينۭ [SEP] اصبح مآؤكم غورا
تَكَادُ ٱلسَّمَٰوَٰتُ يَتَفَطَّرْنَ مِن فَوْقِهِنَّ ۚ وَٱلْمَلَٰٓئِكَةُ يُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَيَسْتَغْفِرُونَ لِمَن فِى ٱلْأَرْضِ ۗ أَلَآ إِنَّ ٱللَّهَ هُوَ ٱلْغَفُورُ ٱلرَّحِيمُ [SEP] تَكَادُ السَّمَاوَاتُ يَتَفَطَّرْنَ,Medium,1,تكاد السماوات يتفطرن من فوقهن ۚ والملآئكة يسبحون بحمد ربهم ويستغفرون لمن فا الارض ۗ الآ ان الله هو الغفور الرحيم [SEP] تكاد السماوات يتفطرن
وَأَلَّوِ اسْتَقَامُوا عَلَى الطَّرِيقَةِ لَأَسْقَيْنَاهُم مَّاءً غَدَقًا [SEP] {وَأَلَّوِ اسْتَقَامُوا عَلَى الطَّرِيقَةِ لَأَسْقَيْنَاهُم مَّاءً غَدَقًا},High,2,والو استقاموا علا الطريقة لاسقيناهم ماء غدقا [SEP] {والو استقاموا علا الطريقة لاسقيناهم ماء غدقا}
